order_id,user_id,order_total,currency,payment_method,account_age_days,num_items,num_distinct_products,previous_completed_purchases,previous_returns,previous_chargebacks,historical_avg_order_value,avg_days_between_purchases,days_since_last_purchase,user_return_rate,user_session_count_7d,user_page_views_7d,user_cart_adds_7d,user_cart_removals_7d,user_searches_7d,primary_device,primary_category,billing_street,billing_city,billing_state,billing_zip_code,billing_country,shipping_street,shipping_city,shipping_state,shipping_zip_code,shipping_country
d1931441-8642-4b10-a8d0-1bf8f20df666,26e273d4,5306.94,USD,credit_card,247,17,5,11,2,1,2543.83,7.33,18,0.18181818181818182,3,3,0,0,0,mobile,beauty,7011 Sara Drive Suite 338,Samuelmouth,ME,41404,US,188 Ryan Throughway Suite 776,South Richard,NJ,37737,US
5a6d4e1c-aa19-43c2-89e0-596e8e431740,731dae12,2384.42,USD,apple_pay,357,7,3,7,0,0,1958.72,12.0,36,0.0,5,5,0,0,0,desktop,sports,4063 Ortiz Groves,West Richardchester,AS,58643,US,821 Flores Prairie Suite 456,Burkefort,VT,65655,US
7b284545-c6ff-4628-9978-49db1f5c69d8,dce2b34a,3188.99,USD,bank_transfer,715,18,5,8,1,0,2299.27,10.25,5,0.125,4,4,0,0,1,desktop,books,4304 Sean Cape Apt. 348,East Pamela,OH,19109,US,873 Randy Forges,New Lucasstad,DC,90260,US
4a38aa37-e8d7-448b-b651-ddc4860ef0c7,36b3f3f2,3112.78,USD,google_pay,693,14,4,10,2,0,2045.49,7.0,8,0.2,,,,,,,home,7031 April Extensions,West Susanberg,PA,51439,US,93040 Davis Oval,Rogersborough,NE,17378,US
2eb307a0-80e1-4b8c-96df-d4ae57108cd4,f7b4b071,1298.69,USD,bank_transfer,357,6,3,0,1,0,1664.8,5.6,93,0.0,1,1,0,0,0,tablet,sports,961 Osborne Streets,Reginaldton,MA,48957,US,9410 Jeffrey Canyon Apt. 677,Austinmouth,AS,38364,US
e7b3f3ec-8eb7-42eb-b0cb-b1813d268d84,5107472d,3374.61,USD,paypal,339,12,5,0,0,0,,8.4,,0.0,3,5,0,0,0,tablet,clothing,04390 Trevino Burg Suite 683,Codyland,AK,66245,US,5074 Murray Freeway,West Justinberg,TN,52449,US
9803f767-fe97-4945-bc86-d77eef9fd889,7673b950,2965.95,USD,credit_card,382,12,4,0,0,0,,11.0,,0.0,,,,,,,home,858 Serrano Mews Apt. 594,New Zacharyfurt,MN,81179,US,91332 Munoz Cape,East Victor,MN,90370,US
adec703f-b08d-453c-a90d-4416f2a8863e,e5e3a521,1808.42,USD,credit_card,786,5,2,2,0,0,1815.94,10.25,88,0.0,,,,,,,home,2628 Bass Harbor,Port David,MT,02378,US,73346 Mcgee Forges,Port Robertborough,NE,95654,US
4233a2e1-209b-46c6-ad3e-438a22d79f35,0ab1bc16,4262.77,USD,apple_pay,588,19,5,1,0,0,1395.86,7.22,89,0.0,4,6,0,0,0,mobile,electronics,7538 West Centers Suite 785,Jeffreyborough,CO,92393,US,50924 Alexandra Station Apt. 046,Gregstad,NV,08156,US
970ef40e-9236-4e53-b0d6-a12b3891d4d4,fcfa5d7e,4224.59,USD,credit_card,602,13,5,1,0,0,1507.8,12.71,93,0.0,,,,,,,home,561 Estrada Vista,Frenchville,NE,59806,US,163 Cindy Vista Apt. 565,Lake Regina,SC,15033,US
8c071e8a-3fc7-47f2-8483-bec108218c52,f6e910c7,3456.76,USD,debit_card,147,16,5,2,1,0,1704.96,6.29,87,0.5,7,15,0,0,0,tablet,clothing,968 Cruz Ramp,Porterhaven,RI,20329,US,534 Philip Way Suite 482,North Jamieton,MN,07058,US
57faaf1f-741c-4cf0-8052-049bb14f528d,c9edd775,-307.09,USD,apple_pay,486,4,2,0,0,0,,5.06,,0.0,5,7,0,0,0,mobile,books,0238 Smith Loop Suite 455,New Evan,PW,17700,US,0261 Scott Pine,East Jeremy,PW,47141,US
ca7ede1d-20bc-4d1a-8a65-7d5566655dbe,8fc20d39,5131.31,USD,apple_pay,623,18,5,2,0,1,1393.52,7.8,83,0.0,8,14,0,0,0,mobile,sports,008 Timothy Flats Apt. 752,Jacksonborough,CA,15327,US,3626 Olivia Course,New Jonathan,WV,55924,US
cb27214a-bda2-4266-a783-48bad19011c5,bb88f7e0,-2020.71,USD,bank_transfer,543,5,1,0,0,0,,10.0,,0.0,4,10,0,0,0,tablet,food,23739 Krause Lodge Suite 245,North Nicholas,ND,89055,US,65373 Wilson Knoll Suite 770,Jessicashire,NE,28259,US
a919167c-b96f-4069-bb3b-5abf3a31f5a8,fb32b45c,-945.74,USD,credit_card,776,9,3,0,0,0,,8.22,,0.0,,,,,,,electronics,9141 Stacey Square,Anthonybury,PR,80644,US,794 Shawn Creek Apt. 923,New Billy,MI,64912,US
0614c928-f03e-46e6-bccc-9bcb024cc64e,f2cf3868,3064.59,USD,bank_transfer,483,12,4,0,0,0,,7.2,,0.0,,,,,,,food,6930 Wallace Island Apt. 797,New Georgeton,ID,09511,US,74164 Wesley Parks,Lake Jefferyfurt,AK,26808,US
3b5d445d-05aa-47f4-93cb-797c8b70e031,6c6709cd,2178.76,USD,apple_pay,363,6,3,0,0,0,,7.88,,0.0,4,6,0,0,2,tablet,books,2794 James Roads Apt. 806,East Juliemouth,AK,27073,US,7840 Terry Dam,North Rebecca,WY,90466,US
02c40af5-5aa5-4c1c-a27d-b180e90b1c69,f6e910c7,6320.66,USD,credit_card,147,16,5,4,1,0,2728.11,6.29,78,0.25,7,15,0,0,4,mobile,clothing,622 Peterson Pine,New Hollytown,AK,04635,US,4109 Marshall Spring Suite 069,Lake Zacharytown,MN,05309,US
ec74f778-13b9-404c-9da2-8f48b5ae09b9,708fa297,4066.63,USD,debit_card,767,12,5,3,0,0,2419.51,8.89,85,0.0,7,11,0,0,2,tablet,clothing,661 Gonzalez Vista,South Timothy,PA,35171,US,57472 Wesley Mill,Jeffreychester,AL,87066,US
a0f16104-60a5-44a4-9b13-9fbe4c518935,36222f29,2266.34,USD,google_pay,448,6,2,4,0,0,1967.13,6.69,75,0.0,,,,,,,toys,476 Foster Ford,West Keithfort,MT,47551,US,4803 Tiffany Islands,Ritafurt,WI,87638,US
08316082-ea37-4c32-bab8-19d599ecd73b,39cbec2c,1558.52,USD,google_pay,566,8,2,2,0,0,4356.62,9.6,80,0.0,,,,,,,books,6312 Hill Lights,Lauraville,MS,71124,US,469 Stephen Club,South Jessicachester,MO,87186,US
8ee22c76-1bd6-4d83-b58b-086d0de0c126,910cda79,1172.86,USD,paypal,484,4,3,2,0,0,502.6,11.14,79,0.0,,,,,,,clothing,051 Yoder Neck Apt. 907,New Terri,MT,79162,US,21078 April Fork Apt. 178,South Michael,NE,35422,US
174dd672-8dda-4ee3-82b6-6fc4691b96fc,3a164af8,5111.02,USD,debit_card,801,15,4,0,0,0,3905.14,6.0,85,0.0,6,8,0,0,0,tablet,food,260 Christian Shore Apt. 266,Tuckerborough,RI,88872,US,62749 Kathy Villages Apt. 540,West Moniqueland,LA,84415,US
29aa800e-965e-4ae8-8860-ef083415b868,c9edd775,3671.26,USD,google_pay,486,17,5,1,1,0,290.07,5.06,84,1.0,,,,,,,beauty,773 Michael Flats Apt. 416,New Eric,PR,41005,US,570 Molly Spurs Apt. 197,Walkermouth,HI,77876,US
cd449dc3-7dcb-4c84-a890-c47313ee3507,29eab7b2,613.04,USD,google_pay,498,6,2,2,0,0,1830.2,7.8,73,0.0,,,,,,,beauty,38450 Brittany River Apt. 402,Aaronfurt,ND,67791,US,90340 Salazar Brooks Apt. 152,South Kylefort,OH,72306,US
0d2c63b9-8614-41d3-8fd4-2c78d7bd7942,46de1797,5351.13,USD,apple_pay,390,12,4,0,0,0,,8.0,,0.0,,,,,,,food,1085 Graham Avenue,Myersbury,PW,15965,US,8840 Kane Junctions,Port Karenstad,NM,64443,US
ef41da9e-a3a2-43e7-92ae-6e3039413395,f3dc9edc,1633.27,USD,bank_transfer,819,8,4,0,0,0,,9.14,,0.0,2,2,0,0,0,mobile,books,26563 Tiffany Way,South Evelynport,KY,48113,US,40128 Kelly Cliffs Suite 368,South Yolanda,MO,07102,US
bf4c4488-5630-4011-b201-b9b5f1df704e,08cc1bc4,2331.41,USD,credit_card,347,7,5,4,1,0,1078.93,8.1,71,0.25,,,,,,,beauty,93660 Moody Gateway,Kellyview,VT,19033,US,3614 George Rest Suite 837,Meyerview,MA,76102,US
8cffa75a-5ff2-4f95-beba-511a48763d83,ee5da0e8,2106.78,USD,paypal,801,8,4,2,0,0,2138.59,9.83,71,0.0,3,5,0,0,0,desktop,electronics,403 Hawkins Summit,South Hollybury,DE,12584,US,66128 Donald Expressway Suite 884,Royland,NM,87787,US
e6a990d0-47ca-4da8-bd9d-21a872e93acc,cb2e7dd1,3982.27,USD,paypal,219,14,4,0,0,0,,16.0,,0.0,4,4,0,0,1,tablet,toys,51217 Jacobs Spurs,Joshualand,WV,18880,US,090 Mills Oval,Watersfurt,PR,28334,US
0349d376-47a1-4965-a9de-435a1a3f937c,d997eeea,827.62,USD,bank_transfer,153,5,2,0,0,0,699.98,9.56,92,0.0,2,2,0,0,0,desktop,toys,05919 Jeffrey Trail Suite 901,Eugenefort,DE,80409,US,414 Hawkins Haven Suite 114,North Dustin,IL,52069,US
a00d24a2-ea01-49e1-9792-b72db9db39af,b186523a,3828.47,USD,credit_card,185,15,3,6,1,0,2127.39,5.93,67,0.16666666666666666,4,4,0,0,0,tablet,toys,55965 Singh Street Suite 600,Elizabethton,VA,28688,US,7235 Kelly Parkway Apt. 171,Lake Wendy,GU,55032,US
865e9221-a8d2-4808-a7bb-0bc69a027134,ef733b0f,1581.85,USD,debit_card,353,7,2,2,0,0,2334.0,4.14,75,0.0,5,7,0,0,2,tablet,beauty,06461 Janet Fords,North Kaitlynchester,IA,50551,US,07423 Cox Manor Suite 072,Smithberg,CA,50948,US
ef4324db-deba-4126-99f5-c5b564649750,853b8f62,2961.6,USD,bank_transfer,247,16,5,4,0,0,2868.85,9.44,65,0.0,,,,,,,toys,991 Caleb Drive,Port Deborah,DE,36818,US,55354 Keith Square,Amandachester,PA,58650,US
38079299-58bd-4e05-916b-a0fb94926e05,5ff56e50,2124.41,USD,debit_card,670,12,5,7,0,0,1386.65,4.94,67,0.0,,,,,,,food,86317 Lauren Points,Lake Catherine,IN,92121,US,780 Lopez Road Apt. 158,Kimtown,MO,19876,US
9cb813b5-6090-456e-adf4-f35996fef9e4,2defcbd5,3511.86,USD,paypal,636,17,5,2,0,0,1052.15,8.0,63,0.0,3,5,0,0,2,mobile,beauty,86335 Harris Forks,South Christopher,IA,27853,US,99695 Brittany Ways,West Pamela,MI,35003,US
7dc4bcb8-240a-4cba-84bb-f95f8e0a283d,2e5246a7,709.84,USD,paypal,391,5,2,4,1,0,2002.27,8.75,60,0.25,,,,,,,electronics,5304 Maria Mountain,East Jerry,CT,46423,US,060 Richard Groves Suite 769,East Robertborough,GA,20715,US
6883b00e-b01d-4311-b6c4-ee95599ed09d,21c0aa73,1272.42,USD,paypal,757,3,2,2,0,0,1577.05,11.5,55,0.0,,,,,,,books,88441 Smith Shores,New Jeffreychester,ME,12296,US,20863 Daniel Circles Suite 463,Kleinport,SC,05309,US
9ce54ee4-6497-4f3f-b7b1-e1cc68937962,06da2948,2862.58,USD,google_pay,690,11,3,2,0,0,2729.16,3.29,58,0.0,,,,,,,sports,6895 Sherri Inlet Apt. 582,South Steven,CA,11022,US,129 Hunt Ramp Suite 415,Lake Karabury,RI,51126,US
828a21d0-9989-4952-82cf-e75e937160c4,a81df78b,666.21,USD,google_pay,820,4,1,4,0,0,1166.65,7.89,71,0.0,6,12,0,0,1,desktop,beauty,6470 Jeffrey Street,Port David,AS,59997,US,61481 Timothy Locks Suite 323,Katherinefurt,MI,67798,US
bc5b0586-96e5-4a22-b222-effdbd88317d,830e8e66,1195.65,USD,paypal,454,8,3,4,1,0,1410.21,7.45,69,0.25,,,,,,,toys,51944 Kidd Harbors Apt. 445,Kennedyborough,AZ,01645,US,91430 Jones Orchard,South Lisaport,GU,96428,US
147d7c07-e384-4cfa-bc78-fbee8b648585,b1722085,2655.91,USD,bank_transfer,527,12,5,7,1,0,1674.97,6.36,53,0.14285714285714285,,,,,,,beauty,0912 Walker Way,Lisaview,TX,66220,US,710 Marshall Garden,Stevenston,MD,45034,US
01660e4b-aba5-4c01-8e60-aa9692f322b6,e30d5150,-2539.77,USD,bank_transfer,295,6,2,8,2,0,2800.8,5.29,51,0.25,,,,,,,beauty,2287 Mitchell Lodge,North Edward,MA,03502,US,71962 Weaver Port Suite 115,South Traci,WI,49384,US
95359c55-8355-4137-b79d-e826ccc96a19,0e0fb277,2070.72,USD,paypal,592,7,3,2,0,0,4337.27,11.4,48,0.0,,,,,,,food,061 Meyer Stream Suite 195,North Marychester,IL,95478,US,446 Yvonne Cape,East Jillianborough,WY,11522,US
faa28a24-83c1-453a-b6cb-e266133badf8,83f5e92f,2099.27,USD,apple_pay,355,9,4,4,0,0,4215.77,10.71,46,0.0,,,,,,,sports,3013 Bradley Groves Suite 640,Jenniferview,VI,61348,US,80430 Werner Road,Karenstad,ND,98676,US
7359f9ed-a5c4-40c6-af9c-d9a046cfd9ce,1e75ff75,2923.63,USD,debit_card,812,12,4,5,0,0,2238.91,6.78,39,0.0,4,6,0,0,0,mobile,electronics,2330 Poole Vista,Juarezview,MO,60461,US,38404 Gonzales Well Apt. 580,Kylechester,NE,14914,US
f88003d9-e39f-40a1-85de-a7628ebba89a,8f3d18ba,1722.31,USD,bank_transfer,234,8,2,9,3,0,2102.01,5.0,43,0.3333333333333333,7,11,0,0,1,mobile,home,901 Turner Light Apt. 556,South Donaldland,NY,77601,US,269 Amanda Fall Suite 523,East Sandraborough,MI,87847,US
ebca6274-ce79-49ca-9016-5f17abd686a4,3916d994,4456.3,USD,debit_card,482,10,4,5,0,0,2013.44,5.7,43,0.0,4,6,0,0,2,mobile,beauty,1527 Michael Walks Suite 706,Laurafurt,VT,42248,US,071 Maria Burgs,Elizabethbury,NY,66591,US
5ba44d9f-b26e-495b-aa7b-a26e5a37b81d,b7be291a,6069.41,USD,bank_transfer,204,18,5,8,2,0,2786.72,5.85,39,0.25,4,6,0,0,0,desktop,books,9901 Matthew Stream Apt. 137,Port Robert,TN,19847,US,460 Gene Springs,Mccormickshire,IN,80775,US
9ced3ce8-8554-44f6-b8f5-d69a0696bc23,9496cc50,3666.54,USD,credit_card,317,13,3,8,1,1,2217.87,5.56,33,0.125,2,2,0,0,1,desktop,electronics,9378 Gregory Station,Jeremyton,NJ,49733,US,36882 Jonathan Tunnel Apt. 327,Jenniferview,MD,64141,US
e10dd393-128a-4a2a-9ce1-93f6e3f9b5a4,c90a2691,2158.12,USD,bank_transfer,154,6,2,3,2,0,2587.48,11.86,55,0.6666666666666666,,,,,,,sports,240 Thomas Glen,East Markton,ME,71217,US,4842 Matthew Land,Simmonsshire,SD,63611,US
954fe565-f192-470c-94ac-425f0b9c24f9,bcb52bf1,2025.54,USD,credit_card,240,13,4,7,1,0,2306.92,6.25,43,0.14285714285714285,,,,,,,food,9427 Gonzalez Park,East Heatherchester,AL,24004,US,362 Jon Plains Suite 964,New Holly,UT,64467,US
c1edab60-3ceb-4e42-a404-93616515a005,13d84bc4,1002.95,USD,credit_card,485,11,3,4,0,0,3461.46,9.5,30,0.0,5,5,0,0,2,mobile,sports,142 Wilson Stravenue Suite 356,South Noah,NH,80186,US,151 Alan Fords Apt. 056,Leechester,MT,49346,US
b866588f-e81a-45af-bf02-ea2d6247559e,af0471f3,403.91,USD,credit_card,250,6,2,4,0,1,1934.26,10.38,32,0.0,,,,,,,clothing,1762 Williams Fields Suite 327,South Jonathan,KY,48666,US,215 Christy Causeway Suite 477,South John,MN,52033,US
1f5a310f-df94-475e-ac5d-87c5c2d0e7ab,c9edd775,3312.0,USD,paypal,486,12,4,9,1,0,2486.33,5.06,30,0.1111111111111111,,,,,,,home,57693 Amber Forge,Dannyfort,NV,67009,US,779 Amanda Meadows,South Mike,MN,86141,US
739af013-e59c-4427-8aad-69363cba0239,ad4a507c,1332.06,USD,credit_card,179,7,4,10,0,0,1936.92,5.14,27,0.0,,,,,,,food,63044 William Field,Rebeccahaven,KY,82347,US,6353 Wright Plaza,Berryton,IA,05771,US
cbea7b8d-a20f-4bc9-923e-3be970106619,c668f1fb,3100.28,USD,paypal,811,10,5,10,1,2,2187.69,5.23,27,0.1,5,5,0,0,1,mobile,home,23079 Contreras Street Suite 941,Desireechester,GU,45577,US,5536 Samuel Club Apt. 462,Kennethport,NC,55621,US
229b18ad-4ade-4ee6-8c8b-39b3dc6299ad,51f62dcc,758.28,USD,paypal,353,9,5,10,1,0,2022.67,6.62,26,0.1,,,,,,,home,635 Campbell Points,Edwardstad,MH,96884,US,2559 Austin Gardens Apt. 309,New Donnaburgh,IL,87759,US
d36a11c5-a14d-465d-9863-f64c3b8ac8ef,cd5a6e96,265.27,USD,google_pay,184,1,1,10,0,0,2472.03,6.17,29,0.0,6,10,0,0,2,mobile,sports,7641 Christopher Street Suite 565,Hansenborough,WV,52829,US,733 Samantha Meadow,Andersonmouth,KY,33101,US
308c8a4b-53e6-4b12-90fd-43932860d5ca,708fa297,1482.77,USD,paypal,767,5,3,7,1,0,2237.45,8.89,30,0.14285714285714285,,,,,,,sports,59167 Marquez Mountain,Huffmanborough,WY,97908,US,47775 Cooper Knolls,Osbornview,WA,91528,US
23108dd4-801e-4e5c-b927-75ec7283d6d2,32843bf1,1123.23,USD,google_pay,128,4,1,7,1,0,1968.9,7.0,42,0.14285714285714285,,,,,,,sports,7684 David Burgs Suite 223,Coxchester,MD,33582,US,471 Adams Drives Apt. 638,New Seanview,MH,69893,US
b67aaa35-b499-4bf8-9924-d129612cd629,1142c5f8,5170.26,USD,debit_card,197,16,4,6,1,0,2781.5,8.3,35,0.16666666666666666,,,,,,,clothing,072 Brian Dam,Marquezfort,FL,01670,US,4165 Taylor Burg,Carterton,VI,97688,US
eee942f6-57a0-48a0-909f-8aa8403c93a7,642fa034,4421.96,USD,bank_transfer,222,15,5,9,0,0,1618.16,6.42,19,0.0,,,,,,,home,03290 Tina Viaduct Apt. 448,Lake Donna,TN,48131,US,99778 Vang Inlet Suite 465,Timothybury,WA,71564,US
c4fd8e45-ce63-48fd-9956-714fc91d2df5,0c7574e4,1750.87,USD,google_pay,472,9,3,6,0,0,2228.84,9.88,27,0.0,,,,,,,toys,0619 Dennis Fork Apt. 962,Nicoleland,AL,17279,US,755 Donald Ranch,North Brookechester,VI,15232,US
430ea9ce-a46c-4aee-b9be-5afca396c1ca,32997661,3904.65,USD,credit_card,434,14,4,9,0,1,2961.46,6.42,31,0.0,,,,,,,toys,8170 Amanda Ports Suite 605,Port William,MN,11618,US,1143 Ellis Street Apt. 524,Sheppardmouth,AR,00583,US
0f1cb83a-84d3-46b3-8f5e-6fed2a2b0cca,3982940f,116.79,USD,apple_pay,701,2,1,1,0,0,1251.92,3.33,26,0.0,,,,,,,clothing,937 Hopkins Station Apt. 292,Garyland,UT,89067,US,48109 Kyle Path,North Jacob,OH,57816,US
e4403e7b-4159-467f-b67c-e5b7212da5f7,0a4fdc4c,1401.42,USD,apple_pay,767,11,3,9,1,0,2398.27,7.08,36,0.1111111111111111,,,,,,,electronics,572 Kathryn Rapids Apt. 432,West Seth,WI,84374,US,569 Wells Junction,East Nicholas,MP,38403,US
d26e5d1e-602a-46de-987c-8387cd7b035c,f5745f1f,1330.21,USD,apple_pay,197,6,2,7,2,0,2230.17,7.7,18,0.2857142857142857,,,,,,,home,1978 Mcdonald Cape Apt. 582,Clarkfort,CT,02047,US,3696 James Streets Apt. 485,Anthonyfort,NE,30208,US
2c0739b4-7b52-4ac0-8017-2293e5e4ef88,1f66279a,3170.71,USD,google_pay,575,18,5,6,1,1,1024.67,8.56,19,0.16666666666666666,2,2,0,0,0,tablet,books,6245 Horne Canyon,Lake Patrick,FL,25908,US,9391 Kristen Vista Apt. 350,Lake Brandi,FL,61618,US
6adbcc9b-0c22-4717-9539-537b471d1b49,32b52ffe,-2449.48,USD,apple_pay,642,15,5,10,0,0,1795.21,5.73,23,0.0,,,,,,,beauty,4916 Walters Inlet Apt. 326,West Tristan,NM,52498,US,9800 Hall Mission,Millerburgh,HI,80905,US
5fb8d7fb-7a92-45cb-981f-3dc379dab80f,06066a8f,250.61,USD,bank_transfer,439,3,2,7,1,0,1751.16,7.5,18,0.14285714285714285,4,6,0,0,1,tablet,sports,751 Porter Ville,Johnmouth,SD,29550,US,399 Walker Underpass,Taraton,VI,98250,US
7ac9e4b5-099e-427a-bfa6-6f203997147e,6c125c4e,2167.97,USD,credit_card,777,9,3,8,1,0,2144.14,7.4,20,0.125,,,,,,,sports,75104 Perry Fall Suite 842,Stouttown,UT,90122,US,8742 Ryan Fields,Christophershire,KS,94109,US
9b5d8d2b-1ed4-4515-a3f0-06041214ce57,04f50743,5622.17,USD,google_pay,302,19,5,6,3,1,1948.73,9.67,6,0.5,,,,,,,beauty,00270 Michelle Isle Apt. 351,Lake Bridgetmouth,NM,03304,US,202 Bond Drive Apt. 739,Cooktown,NV,72050,US
9eb10fbc-8ba8-48bd-8aa7-5f04a5ff680e,86be2e46,2503.03,USD,paypal,738,10,3,9,2,1,2484.29,6.27,12,0.2222222222222222,6,12,0,0,0,tablet,beauty,313 Dana Branch Suite 904,Jonesview,MS,59474,US,20126 Wilson Valley,Annefurt,ND,61470,US
9d44256d-cc59-4b28-8d9a-c39004a1c1fd,35f9f838,3287.68,USD,google_pay,826,12,4,9,3,0,1751.01,7.5,5,0.3333333333333333,,,,,,,sports,48559 Jennifer Center Suite 005,East Tracyberg,GA,40637,US,17426 Cherry Oval,Jacksonberg,PW,01525,US
e10286ee-fdcd-4134-9fd8-612d336070e5,dc6d5f94,2150.02,USD,credit_card,501,10,3,7,0,1,2268.26,11.71,12,0.0,8,18,0,0,0,desktop,food,7681 Anna Manors Apt. 111,Alexanderview,ID,99075,US,448 Lisa Trail Apt. 325,Larsenberg,MS,49822,US
e8827e24-bb14-48ee-a323-76e636877eca,12df721b,-2142.8,USD,credit_card,326,7,2,6,1,1,1215.3,7.91,8,0.16666666666666666,,,,,,,sports,55604 Aaron Keys,Farmershire,VI,56159,US,955 Edward Meadows,South Chadfurt,VI,66814,US
7ac204a6-3c63-4bcd-b837-34e734a3c66a,ece7df28,1169.46,USD,paypal,600,5,2,9,1,1,1749.79,7.82,10,0.1111111111111111,,,,,,,electronics,6938 Todd Way,Port Patriciaburgh,TN,80669,US,73814 Garcia Viaduct Suite 104,West Heather,OH,19002,US
15cf8596-73e3-498a-954c-4ab73925de95,0a4fdc4c,787.18,USD,paypal,767,9,2,0,0,0,,7.08,,0.0,,,,,,,sports,01741 Anthony Falls,New Kathy,MT,58639,US,836 Edward Squares,Claudialand,FL,98084,US
a472ce4c-76b5-4665-87f7-a8ffbe84ceb7,4db2c2b7,490.88,USD,paypal,561,6,2,2,0,0,1826.54,4.18,90,0.0,2,2,0,0,1,tablet,books,3189 Lane Dale Suite 712,Port Toddtown,NM,64856,US,8965 Clay Plains Suite 426,Lake Jeffrey,MP,03652,US
fd4f20b5-aa33-4204-921a-25188d4d4b74,4ba95bfc,692.05,USD,google_pay,619,10,3,0,0,0,,5.43,,0.0,,,,,,,sports,31217 Castaneda Manor Apt. 556,South Ruth,VI,72301,US,29417 Martinez Extensions,East Jill,OH,20746,US
3d1ffd97-721d-40aa-8bc8-0cb8993a775c,3e3ebba0,632.58,USD,paypal,604,5,2,0,0,0,,13.0,,0.0,,,,,,,electronics,167 Roberts Bypass,South Juan,NJ,75496,US,9429 Linda Harbor Apt. 373,North Regina,VT,69914,US
6f4e4524-b633-427f-a0b9-b7bf8f8886d2,96d5b011,5458.06,USD,google_pay,347,18,5,0,0,0,95.72,9.78,91,0.0,6,10,0,0,0,desktop,books,1313 Seth Lane Suite 374,Matthewsmouth,CA,55659,US,227 Danielle Coves Apt. 064,East Ellenstad,WI,86803,US
e446be9d-a4ee-485c-9aed-5307266921cd,23e6cd13,1760.05,USD,apple_pay,173,14,4,1,0,0,1352.43,10.13,92,0.0,,,,,,,home,93752 Susan Pines,West Lindaton,MA,54939,US,398 Ashley Lodge,Wagnerborough,IL,67850,US
16d2a91f-c1d8-4660-81ba-abd98aec2fb3,3d6cd87a,3683.73,USD,debit_card,496,13,5,0,0,0,,9.63,,0.0,1,1,0,0,0,tablet,electronics,36158 Anthony Alley Apt. 022,Josephland,MO,46945,US,09448 Kimberly Estates,Matthewchester,TN,45039,US
a9916caa-6a3a-4904-8e2a-012779076d0b,398efc32,2563.59,USD,debit_card,187,12,5,1,0,0,2673.9,5.0,90,0.0,3,3,0,0,1,mobile,sports,017 Terri Spurs Apt. 031,Nelsonshire,NC,54288,US,34278 Cobb Radial Suite 968,Port Danielshire,PA,21691,US
ee2e6716-9f43-4247-9490-ad920810142a,62df618d,5304.4,USD,credit_card,271,15,5,1,0,0,2539.38,5.06,89,0.0,,,,,,,home,40858 Katherine Mission,North Antonio,IN,54429,US,765 Anthony Camp Apt. 349,North Scottfurt,AR,92913,US
3d7ca1f2-030b-459a-829e-71e485e90b94,528549a2,2028.55,USD,apple_pay,196,9,3,0,0,0,,7.36,,0.0,7,9,0,0,1,tablet,toys,2552 Hayes Locks,Rangelchester,MD,74222,US,393 Loretta River,North Jacobburgh,MP,82611,US
7ead02c9-839c-44a9-a846-d60030621ef7,2e5246a7,3140.3,USD,credit_card,391,9,2,0,0,0,,8.75,,0.0,,,,,,,clothing,3915 Steven Mountain,East Theresaland,UT,60133,US,654 Kennedy Knolls,West Samueltown,PR,23330,US
c12be17f-8bfc-443f-8a33-fdc9aff7573e,0946a8ef,1082.09,USD,bank_transfer,652,11,3,1,0,0,3400.22,6.38,92,0.0,,,,,,,books,38821 Steven Plains Suite 143,Hernandezport,NJ,99563,US,079 Robinson Walks Apt. 822,Ramosfurt,ND,90943,US
d987f986-2e70-4068-a9c8-34e81407d888,da3ec1fa,540.25,USD,paypal,719,7,2,0,0,0,,23.33,,0.0,,,,,,,food,14484 Holden Falls Apt. 406,Sandramouth,VT,89335,US,594 Nichols Roads,North Roy,AZ,72301,US
cfeb1edf-84d3-46aa-b85d-bec38d86a298,fd4e9e63,887.75,USD,credit_card,490,3,1,4,1,0,1208.57,6.17,86,0.25,7,21,0,0,0,desktop,beauty,81796 Mark Row Suite 502,Hayesview,MT,87461,US,847 April Fields,North Austin,NM,49700,US
71c09396-443c-47f7-b772-99ad1a3b7c23,9034ff78,2069.52,USD,google_pay,285,9,3,1,0,0,2108.9,6.43,86,0.0,,,,,,,sports,52593 Smith Key,South Christinachester,GA,80069,US,2640 Caldwell Underpass Apt. 826,Davishaven,WY,87324,US
cae28973-1dbc-449b-bf5d-779389e4165e,e0a74971,-4241.89,USD,bank_transfer,483,14,4,2,0,0,1710.8,6.78,84,0.0,3,5,0,0,0,tablet,clothing,3669 Ashley Mall,Cassandraton,CA,24115,US,002 Christopher Plaza,Fischermouth,WI,98454,US
e037df6a-62a0-4a5f-9443-03900a3b84e2,6af6cd56,2107.45,USD,apple_pay,210,8,2,3,0,0,2429.34,14.6,78,0.0,,,,,,,clothing,471 Mitchell Creek,Gallegosberg,OR,52812,US,5886 Medina Centers Suite 963,Floresland,NM,91998,US
64a30114-5099-4b7d-87a3-de8c3838dbaf,797ed667,2365.21,USD,credit_card,771,9,3,1,1,0,4183.81,9.11,89,1.0,4,6,0,0,1,tablet,toys,119 Ryan Lake,Joshuastad,MT,37770,US,4684 Parker Terrace Apt. 854,Washingtonstad,ME,06083,US
